基金名稱,類型,幣別,國泰世華,元大銀行,兆豐銀行,高雄銀行,渣打銀行,華泰銀行,京城銀行,將來銀行,連線銀行,永豐銀行,台中商銀,瑞興銀行,王道銀行,中國信託
高盛全球投資級信用債券基金,前收年配,美元避險,X,X,X,X,X,X,X,X,X,L00,X,X,X,X
高盛全球投資級信用債券基金,前收累積,美元避險,X,X,X,X,X,X,X,X,X,L48,X,X,X,X
高盛全球投資級信用債券基金,前收穩定資本月配息,美元避險,X,X,X,X,X,X,X,X,X,L4C,X,X,X,X
高盛全球投資級信用債券基金,前收累積,日圓避險,X,X,X,X,X,X,X,X,X,L4D,X,X,X,X
高盛全球投資級信用債券基金,前收穩定資本月配息,日圓避險,X,X,X,X,X,X,X,X,X,L4E,X,X,X,X
高盛全球投資級信用債券基金,前收累積,澳幣避險,X,X,X,X,X,X,X,X,X,●,X,X,X,X
高盛全球投資級信用債券基金,前收穩定資本月配息,澳幣避險,X,X,X,X,X,X,X,X,X,●,X,X,X,X
